season,session,round,position,number,driver,team,col_5,col_6,col_7,col_8
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results","DNF
3
S. Gelael
PERTAMINA PREMA Theodore Racing",2,4:18.070,DNF,-,193.677,2:05.190,2
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",14N. de VriesDEVPERTAMINA PREMA Theodore Racing,25,56:02.281,-,-,187.347,2:00.632,19
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",218S. Sette CâmaraSETCarlin,25,56:05.434,3.153,3.153,187.171,2:01.155,20
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",38G. RussellRUSART Grand Prix,25,56:09.853,7.572,4.419,186.926,2:01.274,10
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",419L. NorrisNORCarlin,25,56:11.187,8.906,1.334,186.852,2:01.592,10
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",55A. AlbonALBDAMS,25,56:11.689,9.408,0.502,186.824,2:01.809,10
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",61A. MarkelovMARRUSSIAN TIME,25,56:15.462,13.181,3.773,186.615,2:02.569,23
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",714L. GhiottoGHICampos Vexatec Racing,25,56:15.492,13.211,0.030,186.613,2:01.840,10
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",86N. LatifiLATDAMS,25,56:16.955,14.674,1.463,186.533,2:02.756,21
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",911M. GüntherGUNBWT Arden,25,56:18.196,15.915,1.241,186.464,2:02.706,23
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1015R. NissanyNISCampos Vexatec Racing,25,56:24.635,22.354,6.439,186.109,2:02.891,11
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",117J. AitkenAITART Grand Prix,25,56:26.198,23.917,1.563,186.023,2:02.627,11
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",122T. MakinoMAKRUSSIAN TIME,25,56:26.758,24.477,0.560,185.993,2:03.484,20
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1317A. LorandiLORTrident,25,56:28.698,26.417,1.940,185.886,2:03.520,20
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1416A. MainiMAITrident,25,56:31.201,28.920,2.503,185.749,2:02.858,8
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",159D. BoccolacciBOCMP Motorsport,25,56:31.893,29.612,0.692,185.711,2:03.319,2
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",163S. GelaelGELPERTAMINA PREMA Theodore Racing,25,56:34.763,32.482,2.870,185.554,2:03.284,13
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1721A. FuocoFUOCharouz Racing System,25,56:34.987,32.706,0.224,185.542,2:02.664,23
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1820L. DelétrazDELCharouz Racing System,25,56:36.393,34.112,1.406,185.465,2:01.889,9
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",DNF10R. BoschungBOSMP Motorsport,18,41:55.881,DNF,-,180.220,2:05.134,6
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",DNF12N. FukuzumiFUKBWT Arden,13,27:36.818,DNF,-,197.571,2:02.080,10
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",14N. de VriesDEVPERTAMINA PREMA Theodore Racing,8,1:56.054,-,-,217.264,17:14:55,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",28G. RussellRUSART Grand Prix,8,1:56.457,0.403,0.403,216.512,17:22:21,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",318S. Sette CâmaraSETCarlin,8,1:56.594,0.540,0.137,216.258,17:22:54,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",414L. GhiottoGHICampos Vexatec Racing,10,1:56.611,0.557,0.017,216.226,17:23:46,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",519L. NorrisNORCarlin,7,1:56.723,0.669,0.112,216.019,17:02:22,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",65A. AlbonALBDAMS,10,1:56.878,0.824,0.155,215.732,17:22:25,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",721A. FuocoFUOCharouz Racing System,9,1:56.930,0.876,0.052,215.636,17:22:39,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",812N. FukuzumiFUKBWT Arden,10,1:57.169,1.115,0.239,215.196,17:22:13,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",920L. DelétrazDELCharouz Racing System,10,1:57.183,1.129,0.014,215.171,17:23:48,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",101A. MarkelovMARRUSSIAN TIME,9,1:57.266,1.212,0.083,215.018,17:03:48,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",112T. MakinoMAKRUSSIAN TIME,10,1:57.394,1.340,0.128,214.784,17:24:09,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",126N. LatifiLATDAMS,10,1:57.515,1.461,0.121,214.563,17:22:19,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1310R. BoschungBOSMP Motorsport,10,1:57.596,1.542,0.081,214.415,17:22:58,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1411M. GüntherGUNBWT Arden,8,1:57.635,1.581,0.039,214.344,17:02:21,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1516A. MainiMAITrident,10,1:57.718,1.664,0.083,214.193,17:02:17,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",167J. AitkenAITART Grand Prix,10,1:57.754,1.700,0.036,214.127,17:22:31,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1715R. NissanyNISCampos Vexatec Racing,10,1:57.773,1.719,0.019,214.093,17:23:03,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",183S. GelaelGELPERTAMINA PREMA Theodore Racing,10,1:57.878,1.824,0.105,213.902,17:23:07,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1917A. LorandiLORTrident,10,1:58.174,2.120,0.296,213.366,17:22:36,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",209D. BoccolacciBOCMP Motorsport,11,1:58.338,2.284,0.164,213.071,17:02:43,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",14N. de VriesDEVPERTAMINA PREMA Theodore Racing,13,1:58.125,-,-,213.455,13:03:25,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",218S. Sette CâmaraSETCarlin,16,1:58.135,0.010,0.010,213.437,13:01:55,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",38G. RussellRUSART Grand Prix,17,1:58.600,0.475,0.465,212.600,13:02:06,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",419L. NorrisNORCarlin,16,1:58.779,0.654,0.179,212.279,13:01:48,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",510R. BoschungBOSMP Motorsport,15,1:58.794,0.669,0.015,212.253,13:07:30,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",614L. GhiottoGHICampos Vexatec Racing,17,1:58.840,0.715,0.046,212.170,13:07:09,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",721A. FuocoFUOCharouz Racing System,16,1:58.873,0.748,0.033,212.112,13:03:29,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",85A. AlbonALBDAMS,15,1:59.104,0.979,0.231,211.700,13:02:59,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",911M. GüntherGUNBWT Arden,16,1:59.147,1.022,0.043,211.624,13:01:44,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",107J. AitkenAITART Grand Prix,17,1:59.186,1.061,0.039,211.555,13:01:42,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",111A. MarkelovMARRUSSIAN TIME,15,1:59.241,1.116,0.055,211.457,13:03:20,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",126N. LatifiLATDAMS,16,1:59.339,1.214,0.098,211.283,13:07:50,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1320L. DelétrazDELCharouz Racing System,16,1:59.448,1.323,0.109,211.091,13:07:14,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",143S. GelaelGELPERTAMINA PREMA Theodore Racing,15,1:59.458,1.333,0.010,211.073,13:06:41,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",159D. BoccolacciBOCMP Motorsport,15,1:59.490,1.365,0.032,211.016,13:07:18,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1616A. MainiMAITrident,16,1:59.643,1.518,0.153,210.746,13:06:55,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1712N. FukuzumiFUKBWT Arden,15,1:59.757,1.632,0.114,210.546,13:07:36,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",182T. MakinoMAKRUSSIAN TIME,13,2:00.360,2.235,0.603,209.491,13:07:44,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",1917A. LorandiLORTrident,17,2:00.793,2.668,0.433,208.740,13:25:18,
2018,race,"ROUND 9

24
-
26
August

Spa-Francorchamps
Results",2015R. NissanyNISCampos Vexatec Racing,15,2:00.816,2.691,0.023,208.700,13:07:59,
2018,race,"ROUND 10

31
-
02
September

Monza
Results","1
8
G. Russell
ART Grand Prix",21,33:31.886,-,-,217.128,1:34.899,3
2018,race,"ROUND 10

31
-
02
September

Monza
Results","2
1
A. Markelov
RUSSIAN TIME",21,33:32.942,1.056,1.056,217.014,1:34.927,3
2018,race,"ROUND 10

31
-
02
September

Monza
Results","3
18
S. Sette Câmara
Carlin",21,33:36.233,4.347,3.291,216.660,1:34.896,4
2018,race,"ROUND 10

31
-
02
September

Monza
Results","4
6
N. Latifi
DAMS",21,33:37.537,5.651,1.304,216.520,1:35.300,3
2018,race,"ROUND 10

31
-
02
September

Monza
Results","5
19
L. Norris
Carlin",21,33:38.060,6.174,0.523,216.464,1:35.017,4
2018,race,"ROUND 10

31
-
02
September

Monza
Results","6
14
L. Ghiotto
Campos Vexatec Racing",21,33:49.338,17.452,11.278,215.261,1:35.502,4
2018,race,"ROUND 10

31
-
02
September

Monza
Results","7
9
D. Boccolacci
MP Motorsport",21,33:52.637,20.751,3.299,214.912,1:35.737,9
2018,race,"ROUND 10

31
-
02
September

Monza
Results","8
7
J. Aitken
ART Grand Prix",21,33:56.102,24.216,3.465,214.546,1:35.489,11
2018,race,"ROUND 10

31
-
02
September

Monza
Results","9
16
A. Maini
Trident",21,33:57.074,25.188,0.972,214.444,1:35.886,9
2018,race,"ROUND 10

31
-
02
September

Monza
Results","10
21
A. Fuoco
Charouz Racing System",21,34:00.339,28.453,3.265,214.100,1:35.800,5
2018,race,"ROUND 10

31
-
02
September

Monza
Results","11
20
L. Delétraz
Charouz Racing System",21,34:03.761,31.875,3.422,213.742,1:35.845,3
2018,race,"ROUND 10

31
-
02
September

Monza
Results","12
17
A. Lorandi
Trident",21,34:06.678,34.792,2.917,213.437,1:35.571,5
2018,race,"ROUND 10

31
-
02
September

Monza
Results","13
12
N. Fukuzumi
BWT Arden",21,34:10.208,38.323,3.531,213.070,1:35.981,5
2018,race,"ROUND 10

31
-
02
September

Monza
Results","14
2
T. Makino
RUSSIAN TIME",21,34:36.264,64.379,26.056,210.396,1:35.555,21
2018,race,"ROUND 10

31
-
02
September

Monza
Results","15
15
R. Nissany
Campos Vexatec Racing",21,34:49.666,77.780,13.401,209.046,1:35.812,4
2018,race,"ROUND 10

31
-
02
September

Monza
Results","16
11
M. Günther
BWT Arden",21,34:50.734,78.848,1.068,208.940,1:36.226,8
2018,race,"ROUND 10

31
-
02
September

Monza
Results","17
4
N. de Vries
PERTAMINA PREMA Theodore Racing",20,33:53.153,1 LAP,1 LAP,204.600,1:35.198,20
2018,race,"ROUND 10

31
-
02
September

Monza
Results","DNF
5
A. Albon
DAMS",16,26:08.864,DNF,-,211.977,1:35.218,4
2018,race,"ROUND 10

31
-
02
September

Monza
Results","DNF
10
R. Boschung
MP Motorsport",4,6:55.487,DNF,-,198.097,1:36.718,2
2018,race,"ROUND 10

31
-
02
September

Monza
Results","DNF
3
S. Gelael
PERTAMINA PREMA Theodore Racing",3,4:56.887,DNF,-,206.987,1:36.301,2
2018,race,"ROUND 10

31
-
02
September

Monza
Results",12T. MakinoMAKRUSSIAN TIME,30,49:10.197,-,-,211.691,1:35.623,29
2018,race,"ROUND 10

31
-
02
September

Monza
Results",21A. MarkelovMARRUSSIAN TIME,30,49:11.995,1.798,1.798,211.562,1:35.573,29
2018,race,"ROUND 10

31
-
02
September

Monza
Results",35A. AlbonALBDAMS,30,49:13.303,3.106,1.308,211.468,1:35.613,29
2018,race,"ROUND 10

31
-
02
September

Monza
Results",48G. RussellRUSART Grand Prix,30,49:16.375,6.178,3.072,211.249,1:35.695,26
2018,race,"ROUND 10

31
-
02
September

Monza
Results",56N. LatifiLATDAMS,30,49:18.471,8.274,2.096,211.099,1:35.679,23
2018,race,"ROUND 10

31
-
02
September

Monza
Results",619L. NorrisNORCarlin,30,49:19.214,9.017,0.743,211.046,1:35.620,24
2018,race,"ROUND 10

31
-
02
September

Monza
Results",718S. Sette CâmaraSETCarlin,30,49:28.415,18.218,9.201,210.392,1:35.296,30
2018,race,"ROUND 10

31
-
02
September

Monza
Results",810R. BoschungBOSMP Motorsport,30,49:37.328,27.131,2.278,209.762,1:35.872,28
2018,race,"ROUND 10

31
-
02
September

Monza
Results",94N. de VriesDEVPERTAMINA PREMA Theodore Racing,30,49:37.400,27.203,0.072,209.757,1:35.937,24
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1014L. GhiottoGHICampos Vexatec Racing,30,49:40.590,30.393,3.190,209.532,1:36.643,11
2018,race,"ROUND 10

31
-
02
September

Monza
Results",113S. GelaelGELPERTAMINA PREMA Theodore Racing,30,49:53.777,43.580,13.187,208.609,1:36.683,9
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1211M. GüntherGUNBWT Arden,30,49:55.570,45.373,1.793,208.485,1:36.604,10
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1320L. DelétrazDELCharouz Racing System,30,49:55.689,45.492,0.119,208.476,1:35.815,29
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1412N. FukuzumiFUKBWT Arden,30,49:59.036,48.839,3.347,208.244,1:36.550,30
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1517A. LorandiLORTrident,30,50:02.753,52.556,3.717,207.986,1:36.563,29
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1615R. NissanyNISCampos Vexatec Racing,29,49:52.291,1 LAP,1 LAP,201.744,1:37.132,17
2018,race,"ROUND 10

31
-
02
September

Monza
Results",DNF7J. AitkenAITART Grand Prix,28,48:35.032,DNF,-,199.936,1:35.733,9
2018,race,"ROUND 10

31
-
02
September

Monza
Results",DQ21A. FuocoFUOCharouz Racing System,30,49:40.050,24.853,6.635,209.923,1:36.126,28
2018,race,"ROUND 10

31
-
02
September

Monza
Results",DNF9D. BoccolacciBOCMP Motorsport,24,40:22.950,DNF,-,206.113,1:37.281,9
2018,race,"ROUND 10

31
-
02
September

Monza
Results",DNF16A. MainiMAITrident,22,37:11.822,DNF,-,205.076,1:36.337,20
2018,race,"ROUND 10

31
-
02
September

Monza
Results",18G. RussellRUSART Grand Prix,10,1:31.546,-,-,227.806,17:21:09,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",218S. Sette CâmaraSETCarlin,10,1:31.600,0.054,0.054,227.672,17:21:41,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",35A. AlbonALBDAMS,10,1:31.889,0.343,0.289,226.956,17:21:08,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",41A. MarkelovMARRUSSIAN TIME,11,1:31.922,0.376,0.033,226.874,17:21:11,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",56N. LatifiLATDAMS,10,1:32.021,0.475,0.099,226.630,17:21:06,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",619L. NorrisNORCarlin,10,1:32.191,0.645,0.032,226.212,17:21:20,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",716A. MainiMAITrident,10,1:32.248,0.702,0.057,226.073,17:21:28,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",814L. GhiottoGHICampos Vexatec Racing,10,1:32.346,0.800,0.098,225.833,17:22:07,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",921A. FuocoFUOCharouz Racing System,8,1:32.159,0.613,0.138,226.291,17:21:33,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1020L. DelétrazDELCharouz Racing System,10,1:32.407,0.861,0.061,225.684,17:21:22,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",114N. de VriesDEVPERTAMINA PREMA Theodore Racing,11,1:32.566,1.020,0.159,225.296,17:21:18,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",127J. AitkenAITART Grand Prix,10,1:32.681,1.135,0.115,225.016,17:21:03,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1312N. FukuzumiFUKBWT Arden,11,1:32.735,1.189,0.054,224.885,17:21:14,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",142T. MakinoMAKRUSSIAN TIME,11,1:32.750,1.204,0.015,224.849,17:21:19,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1515R. NissanyNISCampos Vexatec Racing,10,1:32.801,1.255,0.051,224.726,17:21:47,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1617A. LorandiLORTrident,11,1:32.803,1.257,0.002,224.721,17:21:25,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",173S. GelaelGELPERTAMINA PREMA Theodore Racing,11,1:32.913,1.367,0.110,224.455,17:21:53,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1810R. BoschungBOSMP Motorsport,11,1:32.965,1.419,0.052,224.329,17:21:30,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1911M. GüntherGUNBWT Arden,10,1:33.496,1.950,0.531,223.055,17:20:57,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",9D. BoccolacciBOCMP Motorsport,4,1:48.586,17.040,15.090,192.057,16:59:03,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",118S. Sette CâmaraSETCarlin,11,1:33.810,-,-,222.308,13:39:22,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",21A. MarkelovMARRUSSIAN TIME,13,1:33.858,0.048,0.048,222.195,13:38:30,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",35A. AlbonALBDAMS,13,1:34.287,0.477,0.429,221.184,13:38:38,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",42T. MakinoMAKRUSSIAN TIME,11,1:34.646,0.836,0.359,220.345,13:39:17,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",514L. GhiottoGHICampos Vexatec Racing,12,1:34.677,0.867,0.031,220.273,13:32:36,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",621A. FuocoFUOCharouz Racing System,11,1:34.793,0.983,0.116,220.003,13:38:47,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",78G. RussellRUSART Grand Prix,11,1:34.812,1.002,0.019,219.959,13:40:45,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",816A. MainiMAITrident,13,1:34.817,1.007,0.005,219.947,13:37:16,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",919L. NorrisNORCarlin,11,1:34.828,1.018,0.011,219.922,13:39:14,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",109D. BoccolacciBOCMP Motorsport,15,1:34.848,1.038,0.020,219.876,13:31:06,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",117J. AitkenAITART Grand Prix,11,1:34.932,1.122,0.084,219.681,13:32:17,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1210R. BoschungBOSMP Motorsport,14,1:34.958,1.148,0.026,219.621,13:35:52,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1320L. DelétrazDELCharouz Racing System,18,1:35.216,1.406,0.258,219.026,13:39:55,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",146N. LatifiLATDAMS,13,1:35.461,1.651,0.245,218.464,13:33:51,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1515R. NissanyNISCampos Vexatec Racing,15,1:35.480,1.670,0.019,218.420,13:39:26,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",163S. GelaelGELPERTAMINA PREMA Theodore Racing,12,1:35.568,1.758,0.088,218.219,13:37:25,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1712N. FukuzumiFUKBWT Arden,11,1:35.677,1.867,0.109,217.970,13:35:26,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1811M. GüntherGUNBWT Arden,12,1:35.954,2.144,0.277,217.341,13:31:47,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",1917A. LorandiLORTrident,12,1:36.559,2.749,0.605,215.979,13:39:08,
2018,race,"ROUND 10

31
-
02
September

Monza
Results",DNF4N. de VriesDEVPERTAMINA PREMA Theodore Racing,3,-,-,-,-,-,
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","1
8
G. Russell
ART Grand Prix",21,44:46.259,-,-,164.314,1:50.501,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","2
18
S. Sette Câmara
Carlin",21,44:53.697,7.438,7.438,163.861,1:52.274,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","3
5
A. Albon
DAMS",21,44:54.475,8.216,0.778,163.813,1:52.221,6
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","4
4
N. de Vries
PERTAMINA PREMA Theodore Racing",21,45:05.391,19.132,10.916,163.152,1:52.237,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","5
1
A. Markelov
RUSSIAN TIME",21,45:08.517,22.258,3.126,162.964,1:52.333,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","6
15
R. Merhi
Campos Vexatec Racing",21,45:14.037,27.778,5.520,162.633,1:52.561,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","7
12
N. Fukuzumi
BWT Arden",21,45:17.111,30.852,3.074,162.449,1:52.237,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","8
9
D. Boccolacci
MP Motorsport",21,45:21.449,35.190,4.338,162.190,1:53.002,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","9
21
A. Fuoco
Charouz Racing System",21,45:26.240,39.981,4.791,161.905,1:52.341,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","10
11
M. Günther
BWT Arden",21,45:33.335,47.076,7.095,161.484,1:53.781,6
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","11
2
T. Makino
RUSSIAN TIME",21,45:36.967,50.708,3.632,161.270,1:52.423,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","12
3
S. Gelael
PERTAMINA PREMA Theodore Racing",21,45:39.369,53.110,2.402,161.129,1:53.012,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","13
20
L. Delétraz
Charouz Racing System",21,45:39.663,53.404,0.294,161.111,1:52.444,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","14
14
L. Ghiotto
Campos Vexatec Racing",21,45:39.812,53.553,0.149,161.103,1:52.388,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","15
16
A. Maini
Trident",21,46:28.261,102.002,48.449,158.303,1:53.743,6
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","DNF
19
L. Norris
Carlin",16,34:42.505,DNF,-,161.405,1:52.189,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","DNF
7
J. Aitken
ART Grand Prix",11,22:47.859,DNF,-,168.777,1:52.782,5
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","DNF
10
N. Kari
MP Motorsport",10,20:48.183,DNF,-,168.093,1:53.398,4
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","DNF
6
N. Latifi
DAMS",-,-,DNF,-,-,-,-
2018,race,"ROUND 11

28
-
30
September

Sochi
Results","DNF
17
A. Lorandi
Trident",-,-,DNF,-,-,-,-
2018,race,"ROUND 11

28
-
30
September

Sochi
Results",15A. AlbonALBDAMS,28,54:12.383,-,-,181.024,1:52.007,27
2018,race,"ROUND 11

28
-
30
September

Sochi
Results",26N. LatifiLATDAMS,28,54:23.690,11.307,11.307,180.397,1:51.986,23
2018,race,"ROUND 11

28
-
30
September

Sochi
Results",34N. de VriesDEVPERTAMINA PREMA Theodore Racing,28,54:26.642,14.259,2.952,180.234,1:51.929,8
2018,race,"ROUND 11

28
-
30
September

Sochi
Results",48G. RussellRUSART Grand Prix,28,54:29.851,17.468,3.209,180.057,1:52.908,8
