	short_date	id_races	grandPrixId	circuitId	latitude_hourly	longitude_hourly	average_temp	total_precipitation	average_humidity	average_wind_speed
196	2024-07-07	1113	great-britain	silverstone	52.056236267089844	-0.992645263671875	54.7055	0.07874016	77.37948	9.664195
197	2024-07-21	1114	hungary	hungaroring	47.5571174621582	19.24342155456543	74.76154	0.007874016	69.99679	3.575929
198	2024-07-28	1115	belgium	spa-francorchamps	50.43936538696289	5.873015880584717	60.530598	0.0	78.64135	4.8175097
199	2024-08-25	1116	netherlands	zandvoort	52.40773010253906	4.6753249168396	62.2124	0.122047246	65.77237	15.238042
200	2024-09-01	1117	italy	monza	45.588748931884766	9.339622497558594	76.8497	0.7519685	68.71078	4.881598
201	2024-09-15	1118	azerbaijan	baku	40.38664245605469	49.816898345947266	73.5713	0.0	47.421345	10.55445
202	2024-09-22	1119	singapore	marina-bay	1.3005272150039673	103.86256408691406	85.33145	0.0	74.317024	6.481762
203	2024-10-20	1120	united-states	austin	30.123022079467773	-97.67523193359375	73.7132	0.0	55.46902	6.50555
204	2024-10-27	1121	mexico	mexico-city	19.43760871887207	-99.10714721679688	59.062397	0.07086614	71.54864	7.7445703
205	2024-11-03	1122	sao-paulo	interlagos	-23.7258358001709	-46.66314697265625	68.70815	0.6535433	92.9981	5.7643456
206	2024-11-24	1123	las-vegas	las-vegas	36.16871643066406	-115.1298828125	60.4052	0.0	44.012543	5.7492223
207	2024-12-01	1124	qatar	lusail	25.48330307006836	51.4425163269043	67.4708	0.0	59.95483	12.755557
208	2024-12-08	1125	abu-dhabi	yas-marina	24.499120712280273	54.615386962890625	74.50385	0.0	51.51968	6.2706532
209	2025-03-16	1126	australia	melbourne	-37.85588836669922	145.01339721679688	58.804398	0.515748	68.90456	14.274478
210	2025-03-23	1127	china	shanghai	31.318099975585938	121.21573638916016	68.191246	0.13385826	52.6503	8.166233
211	2025-04-06	1128	japan	suzuka	34.833038330078125	136.5399169921875		0.0		
212	2025-04-13	1129	bahrain	bahrain	26.045692443847656	50.514225006103516	75.047005	0.0	71.57567	10.629869
213	2025-04-20	1130	saudi-arabia	jeddah	21.546571731567383	39.20245361328125		0.0		
214	2025-05-04	1131	miami	miami	25.96895408630371	-80.24639129638672	81.2201	0.011811024	53.25	8.211156
