year	round	event_name	driver	num_stints	starting_compound	avg_stint_length	max_stint_length	avg_tire_degradation_sec	soft_ratio	used_hard	used_medium	used_soft	total_laps	total_race_laps
2022	5	Miami Grand Prix	ZHO	1	MEDIUM	6.0	6	4.534999999999982	0.0	0	1	0	6	57
2022	5	Miami Grand Prix	RIC	3	MEDIUM	19.0	30	-8.22599999999999	0.2807017543859649	1	1	1	57	57
2022	5	Miami Grand Prix	OCO	2	HARD	28.5	41	-15.233166666666662	0.2807017543859649	1	0	1	57	57
2022	5	Miami Grand Prix	NOR	2	MEDIUM	20.0	22	-5.018666666666682	0.0	1	1	0	40	57
2022	5	Miami Grand Prix	HAM	2	MEDIUM	28.5	35	-3.4178333333333413	0.0	1	1	0	57	57
2022	5	Miami Grand Prix	MSC	3	MEDIUM	19.0	40	-1.154833333333336	0.0	1	1	0	57	57
2022	5	Miami Grand Prix	VET	2	HARD	27.0	41	-8.364666666666679	0.0	1	1	0	54	57
2022	5	Miami Grand Prix	SAI	2	MEDIUM	28.5	30	-3.7936666666666663	0.0	1	1	0	57	57
2022	5	Miami Grand Prix	LAT	2	HARD	28.5	34	-5.887500000000003	0.0	1	1	0	57	57
2022	5	Miami Grand Prix	RUS	2	HARD	28.5	40	-19.2265	0.0	1	1	0	57	57
2022	5	Miami Grand Prix	BOT	2	MEDIUM	28.5	31	-3.5890000000000057	0.0	1	1	0	57	57
2022	6	Spanish Grand Prix	VER	4	SOFT	16.5	22	-2.4301666666666577	0.4393939393939394	0	1	1	66	66
2022	6	Spanish Grand Prix	PER	4	SOFT	16.5	20	-3.127249999999989	0.4545454545454545	0	1	1	66	66
2022	6	Spanish Grand Prix	RUS	4	SOFT	16.5	23	-2.0464166666666657	0.4242424242424242	0	1	1	66	66
2022	6	Spanish Grand Prix	SAI	4	SOFT	16.5	21	-2.5032500000000013	0.4696969696969697	0	1	1	66	66
2022	6	Spanish Grand Prix	HAM	4	MEDIUM	16.5	26	-3.040666666666676	0.5909090909090909	0	1	1	66	66
2022	6	Spanish Grand Prix	BOT	3	SOFT	22.0	32	-2.8316666666666634	0.2121212121212121	0	1	1	66	66
2022	6	Spanish Grand Prix	OCO	4	SOFT	16.5	22	-3.2565833333333423	0.6666666666666666	0	1	1	66	66
2022	6	Spanish Grand Prix	NOR	4	SOFT	16.5	21	-3.9925833333333394	0.6818181818181818	0	1	1	66	66
2022	6	Spanish Grand Prix	ALO	4	SOFT	16.25	22	-4.017916666666661	0.676923076923077	0	1	1	65	66
2022	6	Spanish Grand Prix	TSU	4	SOFT	16.25	21	-4.0056666666666665	0.676923076923077	0	1	1	65	66
2022	6	Spanish Grand Prix	VET	3	SOFT	21.666666666666668	23	-3.87944444444444	0.6461538461538462	0	1	1	65	66
2022	6	Spanish Grand Prix	RIC	4	SOFT	16.25	20	-2.899666666666679	0.7384615384615385	0	1	1	65	66
2022	6	Spanish Grand Prix	GAS	4	SOFT	16.25	19	-3.301250000000003	0.7076923076923077	0	1	1	65	66
2022	6	Spanish Grand Prix	MSC	3	SOFT	21.666666666666668	35	-1.830666666666677	0.4615384615384615	0	1	1	65	66
2022	6	Spanish Grand Prix	STR	4	SOFT	16.25	19	-2.989166666666666	0.7076923076923077	0	1	1	65	66
2022	6	Spanish Grand Prix	LAT	4	SOFT	16.0	24	-3.5499166666666646	0.78125	0	1	1	64	66
2022	6	Spanish Grand Prix	MAG	3	SOFT	21.33333333333333	35	-2.5901666666666685	0.015625	1	1	1	64	66
2022	6	Spanish Grand Prix	ALB	5	SOFT	12.8	20	-3.5509333333333304	0.640625	0	1	1	64	66
2022	6	Spanish Grand Prix	ZHO	2	SOFT	14.0	18	0.1683333333333294	0.3571428571428571	0	1	1	28	66
2022	6	Spanish Grand Prix	LEC	2	SOFT	13.5	21	1.7800000000000225	0.7777777777777778	0	1	1	27	66
2022	7	Monaco Grand Prix	VER	4	WET	16.0	34	-6.571444444444443	0.0	1	1	0	64	64
2022	7	Monaco Grand Prix	GAS	4	INTERMEDIATE	16.0	34	-3.8862222222222207	0.0	1	0	0	64	64
2022	7	Monaco Grand Prix	PER	4	WET	16.0	34	-3.585666666666661	0.0	1	1	0	64	64
2022	7	Monaco Grand Prix	ALO	3	WET	21.33333333333333	34	-16.406111111111112	0.0	1	1	0	64	64
2022	7	Monaco Grand Prix	LEC	4	WET	16.0	34	-6.12277777777778	0.0	1	0	0	64	64
2022	7	Monaco Grand Prix	STR	5	WET	12.8	35	-13.469	0.0	1	0	0	64	64
2022	7	Monaco Grand Prix	MAG	1	WET	20.0	20	-43.46	0.0	0	0	0	20	64
2022	7	Monaco Grand Prix	TSU	5	WET	12.6	27	-1.5146666666666704	0.1111111111111111	1	1	1	63	64
2022	7	Monaco Grand Prix	ALB	4	WET	12.25	20	-12.85033333333334	0.0	1	1	0	49	64
2022	7	Monaco Grand Prix	ZHO	3	WET	21.0	34	-8.404777777777776	0.0	1	1	0	63	64
2022	7	Monaco Grand Prix	RIC	3	WET	21.33333333333333	34	-17.12077777777779	0.0	1	0	0	64	64
2022	7	Monaco Grand Prix	OCO	3	WET	21.33333333333333	34	-19.411	0.0	1	1	0	64	64
2022	7	Monaco Grand Prix	NOR	5	WET	12.8	21	-9.540750000000012	0.0	1	1	0	64	64
2022	7	Monaco Grand Prix	HAM	4	WET	16.0	34	-9.727416666666668	0.0	1	1	0	64	64
2022	7	Monaco Grand Prix	MSC	3	WET	8.333333333333334	13	0.9456666666666748	0.0	1	0	0	25	64
2022	7	Monaco Grand Prix	VET	4	WET	16.0	34	-12.759166666666664	0.0	1	0	0	64	64
2022	7	Monaco Grand Prix	SAI	3	WET	21.33333333333333	34	-7.804888888888892	0.0	1	0	0	64	64
2022	7	Monaco Grand Prix	LAT	4	WET	15.75	41	-8.844833333333327	0.0	1	1	0	63	64
2022	7	Monaco Grand Prix	RUS	3	WET	21.33333333333333	34	-14.579111111111112	0.0	1	1	0	64	64
2022	7	Monaco Grand Prix	BOT	3	WET	21.33333333333333	34	-18.736555555555565	0.0	1	0	0	64	64
2022	8	Azerbaijan Grand Prix	VER	3	MEDIUM	17.0	18	-2.4961111111111003	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	GAS	2	MEDIUM	25.5	42	-4.220499999999987	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	PER	3	MEDIUM	17.0	18	-0.7821111111111113	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	ALO	2	MEDIUM	25.5	33	-3.785666666666664	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	LEC	2	MEDIUM	10.5	12	-1.4151666666666571	0.0	1	1	0	21	51
2022	8	Azerbaijan Grand Prix	STR	2	HARD	23.0	30	-6.379333333333335	0.0	1	1	0	46	51
2022	8	Azerbaijan Grand Prix	MAG	2	MEDIUM	16.0	23	-2.6909999999999883	0.0	1	1	0	32	51
2022	8	Azerbaijan Grand Prix	TSU	3	MEDIUM	16.666666666666668	29	-6.540999999999992	0.24	1	1	1	50	51
2022	8	Azerbaijan Grand Prix	ALB	3	MEDIUM	16.666666666666668	21	-3.864444444444459	0.0	1	1	0	50	51
2022	8	Azerbaijan Grand Prix	ZHO	2	MEDIUM	11.5	14	1.595166666666671	0.0	1	1	0	23	51
2022	8	Azerbaijan Grand Prix	RIC	2	HARD	25.5	33	3.048666666666662	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	OCO	2	HARD	25.5	33	4.0900000000000105	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	NOR	2	MEDIUM	25.5	31	-4.793500000000009	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	HAM	3	MEDIUM	17.0	24	0.3767777777777799	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	MSC	3	HARD	16.666666666666668	27	-3.3802222222222205	0.0	1	1	0	50	51
2022	8	Azerbaijan Grand Prix	VET	2	MEDIUM	25.5	42	-3.845499999999994	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	SAI	1	MEDIUM	9.0	9	-1.6370000000000005	0.0	0	1	0	9	51
2022	8	Azerbaijan Grand Prix	LAT	3	MEDIUM	16.666666666666668	33	-6.658166666666666	0.0	1	1	0	50	51
2022	8	Azerbaijan Grand Prix	RUS	3	MEDIUM	17.0	24	-1.8897777777777804	0.0	1	1	0	51	51
2022	8	Azerbaijan Grand Prix	BOT	2	HARD	25.0	33	-3.1538333333333317	0.0	1	1	0	50	51
2022	9	Canadian Grand Prix	VER	3	MEDIUM	23.33333333333333	34	1.3667777777777796	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	GAS	3	MEDIUM	23.33333333333333	34	0.4155000000000086	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	PER	1	HARD	8.0	8	-4.690666666666672	0.0	1	0	0	8	70
2022	9	Canadian Grand Prix	ALO	3	MEDIUM	23.33333333333333	28	-1.7155555555555584	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	LEC	2	HARD	35.0	41	-1.7250000000000083	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	STR	2	HARD	35.0	47	-15.91816666666668	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	MAG	2	MEDIUM	35.0	63	-4.775166666666664	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	TSU	2	MEDIUM	23.5	38	3.934666666666658	0.0	1	1	0	47	70
2022	9	Canadian Grand Prix	ALB	3	MEDIUM	23.33333333333333	30	-13.063999999999988	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	ZHO	3	MEDIUM	23.33333333333333	30	-2.517222222222211	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	RIC	3	MEDIUM	23.33333333333333	30	-1.0658888888889066	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	OCO	3	MEDIUM	23.33333333333333	30	-5.537555555555547	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	NOR	3	HARD	23.33333333333333	28	4.260666666666656	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	HAM	3	MEDIUM	23.33333333333333	35	1.7854444444444368	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	MSC	1	MEDIUM	19.0	19	-3.715333333333348	0.0	0	1	0	19	70
2022	9	Canadian Grand Prix	VET	3	MEDIUM	23.33333333333333	51	1.250333333333323	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	SAI	3	MEDIUM	23.33333333333333	29	-9.938222222222228	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	LAT	3	MEDIUM	23.33333333333333	33	3.541111111111112	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	RUS	3	MEDIUM	23.33333333333333	26	-1.48677777777777	0.0	1	1	0	70	70
2022	9	Canadian Grand Prix	BOT	2	HARD	35.0	49	-5.75183333333333	0.0	1	1	0	70	70
2022	10	British Grand Prix	VER	5	SOFT	10.4	16	-6.603166666666667	0.2692307692307692	1	1	1	52	52
2022	10	British Grand Prix	GAS	3	MEDIUM	8.666666666666666	15	-10.042333333333332	0.5769230769230769	1	1	1	26	52
2022	10	British Grand Prix	PER	4	MEDIUM	13.0	34	-11.296166666666664	0.25	0	1	1	52	52
2022	10	British Grand Prix	ALO	4	MEDIUM	13.0	32	-16.08977777777778	0.25	1	1	1	52	52
2022	10	British Grand Prix	LEC	3	MEDIUM	17.333333333333332	27	-13.709166666666668	0.0	1	1	0	52	52
2022	10	British Grand Prix	STR	4	MEDIUM	13.0	25	-6.505888888888895	0.0	1	1	0	52	52
2022	10	British Grand Prix	MAG	3	SOFT	17.333333333333332	30	-10.047333333333334	0.0192307692307692	0	1	1	52	52
2022	10	British Grand Prix	TSU	4	MEDIUM	13.0	20	-16.03977777777779	0.5961538461538461	1	1	1	52	52
2022	10	British Grand Prix	ALB	1	SOFT	1.0	1		1.0	0	0	1	1	52
2022	10	British Grand Prix	ZHO	1	MEDIUM	1.0	1		0.0	0	1	0	1	52
2022	10	British Grand Prix	RIC	5	MEDIUM	10.4	19	-9.732000000000005	0.3846153846153846	1	1	1	52	52
2022	10	British Grand Prix	OCO	3	MEDIUM	12.666666666666666	21	-9.690166666666675	0.5526315789473685	1	1	1	38	52
2022	10	British Grand Prix	NOR	4	MEDIUM	13.0	33	-1.5854444444444529	0.2307692307692307	1	1	1	52	52
2022	10	British Grand Prix	HAM	4	MEDIUM	13.0	32	-8.929444444444442	0.25	1	1	1	52	52
2022	10	British Grand Prix	MSC	4	MEDIUM	13.0	20	-9.056000000000006	0.25	1	1	1	52	52
2022	10	British Grand Prix	VET	4	SOFT	13.0	33	-10.657000000000004	0.1153846153846153	0	1	1	52	52
2022	10	British Grand Prix	SAI	4	MEDIUM	13.0	19	-1.908222222222226	0.25	1	1	1	52	52
2022	10	British Grand Prix	LAT	4	SOFT	13.0	20	-14.88822222222223	0.6153846153846154	0	1	1	52	52
2022	10	British Grand Prix	RUS	1	HARD	1.0	1		0.0	1	0	0	1	52
2022	10	British Grand Prix	BOT	2	MEDIUM	10.0	19	-10.175333333333311	0.0	0	1	0	20	52
2022	11	Austrian Grand Prix	VER	4	MEDIUM	17.75	23	-3.895833333333325	0.0	1	1	0	71	71
2022	11	Austrian Grand Prix	GAS	3	MEDIUM	23.33333333333333	30	-4.462888888888888	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	PER	2	MEDIUM	12.0	23	-2.787666666666638	0.0	1	1	0	24	71
2022	11	Austrian Grand Prix	ALO	4	HARD	17.5	30	-3.825000000000003	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	LEC	4	MEDIUM	17.75	26	-3.902666666666658	0.0	1	1	0	71	71
2022	11	Austrian Grand Prix	STR	3	MEDIUM	23.33333333333333	29	-3.769999999999991	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	MAG	3	MEDIUM	23.33333333333333	29	-3.3059999999999974	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	TSU	3	HARD	23.33333333333333	26	-3.9258888888888777	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	ALB	3	MEDIUM	23.33333333333333	31	-0.1107777777777746	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	ZHO	3	HARD	23.33333333333333	24	-4.412444444444432	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	RIC	3	MEDIUM	23.33333333333333	32	-3.747888888888885	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	OCO	3	MEDIUM	23.666666666666668	28	-3.3834444444444407	0.0	1	1	0	71	71
2022	11	Austrian Grand Prix	NOR	3	MEDIUM	23.33333333333333	29	-4.576111111111118	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	HAM	3	MEDIUM	23.666666666666668	28	-4.731777777777784	0.0	1	1	0	71	71
2022	11	Austrian Grand Prix	MSC	3	MEDIUM	23.33333333333333	27	-3.9924444444444447	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	VET	3	HARD	23.33333333333333	25	-0.5391111111111068	0.0	1	1	0	70	71
2022	11	Austrian Grand Prix	SAI	3	MEDIUM	19.0	27	0.8851666666666702	0.0	1	1	0	57	71
2022	11	Austrian Grand Prix	LAT	3	MEDIUM	16.0	23	-2.565333333333342	0.0	1	1	0	48	71
2022	11	Austrian Grand Prix	RUS	3	MEDIUM	23.666666666666668	31	-5.377777777777776	0.0	1	1	0	71	71
2022	11	Austrian Grand Prix	BOT	3	MEDIUM	23.33333333333333	34	-0.7228888888888984	0.0	1	1	0	70	71
2022	12	French Grand Prix	VER	2	MEDIUM	26.5	37	-0.7711666666666801	0.0	1	1	0	53	53
2022	12	French Grand Prix	GAS	2	HARD	26.5	35	-9.903333333333336	0.0	1	1	0	53	53
2022	12	French Grand Prix	PER	2	MEDIUM	26.5	35	-4.9465	0.0	1	1	0	53	53
2022	12	French Grand Prix	ALO	2	MEDIUM	26.5	35	-4.98116666666666	0.0	1	1	0	53	53
2022	12	French Grand Prix	LEC	1	MEDIUM	18.0	18	-1.1716666666666669	0.0	0	1	0	18	53
2022	12	French Grand Prix	STR	2	MEDIUM	26.5	35	-8.964666666666645	0.0	1	1	0	53	53
2022	12	French Grand Prix	MAG	3	MEDIUM	12.666666666666666	20	-1.0331111111111209	0.0	1	1	0	38	53
2022	12	French Grand Prix	TSU	2	MEDIUM	9.0	11	-0.5766666666666751	0.0	1	1	0	18	53
2022	12	French Grand Prix	ALB	2	MEDIUM	26.5	35	-9.149499999999996	0.0	1	1	0	53	53
2022	12	French Grand Prix	ZHO	3	MEDIUM	16.0	26	6.50022222222222	0.0	1	1	0	48	53
2022	12	French Grand Prix	RIC	2	MEDIUM	26.5	35	-10.082666666666654	0.0	1	1	0	53	53
2022	12	French Grand Prix	OCO	2	MEDIUM	26.5	35	-9.032833333333322	0.0	1	1	0	53	53
2022	12	French Grand Prix	NOR	2	MEDIUM	26.5	35	-11.179666666666662	0.0	1	1	0	53	53
2022	12	French Grand Prix	HAM	2	MEDIUM	26.5	35	-5.0175000000000125	0.0	1	1	0	53	53
2022	12	French Grand Prix	MSC	3	MEDIUM	17.666666666666668	35	-0.0654444444444379	0.0	1	1	0	53	53
2022	12	French Grand Prix	VET	2	MEDIUM	26.5	34	-5.062333333333335	0.0	1	1	0	53	53
2022	12	French Grand Prix	SAI	3	HARD	17.666666666666668	24	-4.843666666666678	0.0	1	1	0	53	53
2022	12	French Grand Prix	LAT	3	MEDIUM	13.666666666666666	19	1.9538333333333495	0.0	1	1	0	41	53
2022	12	French Grand Prix	RUS	2	MEDIUM	26.5	35	-5.210333333333345	0.0	1	1	0	53	53
2022	12	French Grand Prix	BOT	3	HARD	17.666666666666668	18	-2.958666666666678	0.0	1	1	0	53	53
2022	13	Hungarian Grand Prix	VER	3	SOFT	23.33333333333333	32	-3.680444444444452	0.2285714285714285	0	1	1	70	70
2022	13	Hungarian Grand Prix	GAS	3	SOFT	23.0	30	-5.297444444444437	0.5652173913043478	0	1	1	69	70
2022	13	Hungarian Grand Prix	PER	3	SOFT	23.33333333333333	28	-3.6526666666666654	0.2571428571428571	0	1	1	70	70
2022	13	Hungarian Grand Prix	ALO	2	MEDIUM	34.5	48	-3.3163333333333327	0.0	1	1	0	69	70
2022	13	Hungarian Grand Prix	LEC	4	MEDIUM	17.5	21	-4.806583333333325	0.2285714285714285	1	1	1	70	70
2022	13	Hungarian Grand Prix	STR	3	SOFT	23.0	32	-5.422444444444437	0.5362318840579711	0	1	1	69	70
2022	13	Hungarian Grand Prix	MAG	4	MEDIUM	17.25	32	-5.838111111111114	0.0289855072463768	1	1	1	69	70
2022	13	Hungarian Grand Prix	TSU	4	SOFT	17.0	20	-5.390999999999998	0.7058823529411765	0	1	1	68	70
2022	13	Hungarian Grand Prix	ALB	4	SOFT	17.25	29	-2.3469999999999893	0.4492753623188406	0	1	1	69	70
2022	13	Hungarian Grand Prix	ZHO	3	MEDIUM	23.0	27	-5.0778888888888885	0.2608695652173913	1	1	1	69	70
2022	13	Hungarian Grand Prix	RIC	3	SOFT	23.0	31	-4.605666666666669	0.217391304347826	1	1	1	69	70
2022	13	Hungarian Grand Prix	OCO	2	MEDIUM	34.5	46	-3.6346666666666607	0.0	1	1	0	69	70
2022	13	Hungarian Grand Prix	NOR	3	SOFT	23.33333333333333	28	-2.4951111111111097	0.2	1	1	1	70	70
2022	13	Hungarian Grand Prix	HAM	3	MEDIUM	23.33333333333333	32	-3.523666666666666	0.2714285714285714	0	1	1	70	70
2022	13	Hungarian Grand Prix	MSC	3	MEDIUM	23.0	28	-4.472000000000008	0.0	1	1	0	69	70
2022	13	Hungarian Grand Prix	VET	3	SOFT	23.0	31	-5.770111111111111	0.217391304347826	0	1	1	69	70
2022	13	Hungarian Grand Prix	SAI	3	MEDIUM	23.33333333333333	30	-3.6642222222222216	0.3285714285714285	0	1	1	70	70
2022	13	Hungarian Grand Prix	LAT	4	MEDIUM	17.25	21	-6.287833333333339	0.4347826086956521	0	1	1	69	70
2022	13	Hungarian Grand Prix	RUS	3	SOFT	23.33333333333333	31	-3.4495555555555435	0.2285714285714285	0	1	1	70	70
2022	13	Hungarian Grand Prix	BOT	2	MEDIUM	33.0	40	-10.113666666666674	0.0	1	1	0	66	70
2022	14	Belgian Grand Prix	VER	3	SOFT	14.666666666666666	15	-4.638333333333345	0.3409090909090909	0	1	1	44	44
2022	14	Belgian Grand Prix	GAS	3	MEDIUM	14.666666666666666	22	-2.021555555555551	0.5	1	1	1	44	44
2022	14	Belgian Grand Prix	PER	3	MEDIUM	14.666666666666666	17	-2.5845555555555584	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	ALO	3	MEDIUM	14.666666666666666	19	-4.634999999999995	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	LEC	4	SOFT	11.0	22	-0.8788333333333398	0.1136363636363636	0	1	1	44	44
2022	14	Belgian Grand Prix	STR	3	MEDIUM	14.666666666666666	18	-4.752	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	MAG	3	MEDIUM	14.333333333333334	16	-4.825777777777769	0.0	1	1	0	43	44
2022	14	Belgian Grand Prix	TSU	3	HARD	14.666666666666666	18	-7.524000000000011	0.3181818181818182	1	1	1	44	44
2022	14	Belgian Grand Prix	ALB	3	MEDIUM	14.666666666666666	18	-4.673444444444438	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	ZHO	3	MEDIUM	14.666666666666666	16	-5.206888888888908	0.3636363636363636	0	1	1	44	44
2022	14	Belgian Grand Prix	RIC	3	MEDIUM	14.666666666666666	20	-4.745888888888899	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	OCO	3	MEDIUM	14.666666666666666	20	-5.737333333333344	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	NOR	3	MEDIUM	14.666666666666666	16	-5.257222222222221	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	HAM	1	MEDIUM	1.0	1		0.0	0	1	0	1	44
2022	14	Belgian Grand Prix	MSC	3	MEDIUM	14.333333333333334	16	-5.306888888888888	0.0	1	1	0	43	44
2022	14	Belgian Grand Prix	VET	3	MEDIUM	14.666666666666666	19	-5.017333333333336	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	SAI	3	SOFT	14.666666666666666	19	-3.1331111111110963	0.25	1	1	1	44	44
2022	14	Belgian Grand Prix	LAT	4	MEDIUM	10.75	19	-1.1226666666666698	0.2093023255813953	1	1	1	43	44
2022	14	Belgian Grand Prix	RUS	3	MEDIUM	14.666666666666666	16	-3.8752222222222152	0.0	1	1	0	44	44
2022	14	Belgian Grand Prix	BOT	1	SOFT	2.0	2		1.0	0	0	1	2	44
2022	15	Dutch Grand Prix	VER	5	SOFT	14.4	30	-16.941583333333334	0.4722222222222222	1	1	1	72	72
2022	15	Dutch Grand Prix	GAS	5	SOFT	14.4	24	-8.665250000000004	0.375	1	1	1	72	72
2022	15	Dutch Grand Prix	PER	5	SOFT	14.4	26	-13.411083333333336	0.1944444444444444	1	1	1	72	72
2022	15	Dutch Grand Prix	ALO	4	SOFT	18.0	35	-11.811916666666662	0.5138888888888888	1	0	1	72	72
2022	15	Dutch Grand Prix	LEC	5	SOFT	14.4	28	-16.55458333333333	0.4583333333333333	1	1	1	72	72
2022	15	Dutch Grand Prix	STR	5	SOFT	14.4	22	-10.249333333333327	0.4444444444444444	1	1	1	72	72
2022	15	Dutch Grand Prix	MAG	5	MEDIUM	14.4	20	-4.620133333333331	0.3472222222222222	1	1	1	72	72
2022	15	Dutch Grand Prix	TSU	3	SOFT	14.333333333333334	29	-3.458500000000001	0.3023255813953488	1	1	1	43	72
2022	15	Dutch Grand Prix	ALB	5	MEDIUM	14.4	21	-8.758250000000007	0.2361111111111111	1	1	1	72	72
2022	15	Dutch Grand Prix	ZHO	5	SOFT	14.4	25	-7.807750000000006	0.75	0	1	1	72	72
2022	15	Dutch Grand Prix	RIC	6	SOFT	12.0	20	-4.663599999999997	0.5	1	1	1	72	72
2022	15	Dutch Grand Prix	OCO	4	SOFT	18.0	38	-11.90966666666666	0.4722222222222222	1	0	1	72	72
2022	15	Dutch Grand Prix	NOR	4	MEDIUM	18.0	30	-12.436916666666663	0.3472222222222222	1	1	1	72	72
2022	15	Dutch Grand Prix	HAM	4	MEDIUM	18.0	29	-11.143083333333331	0.0	1	1	0	72	72
2022	15	Dutch Grand Prix	MSC	5	MEDIUM	14.4	20	-5.336400000000007	0.3472222222222222	1	1	1	72	72
2022	15	Dutch Grand Prix	VET	5	SOFT	14.4	26	-1.6092666666666673	0.4583333333333333	1	1	1	72	72
2022	15	Dutch Grand Prix	SAI	4	SOFT	18.0	29	-10.383250000000007	0.4027777777777778	1	1	1	72	72
2022	15	Dutch Grand Prix	LAT	5	SOFT	14.2	28	-9.31491666666668	0.4225352112676056	1	1	1	71	72
2022	15	Dutch Grand Prix	RUS	4	MEDIUM	18.0	31	-10.697500000000002	0.2083333333333333	1	1	1	72	72
2022	15	Dutch Grand Prix	BOT	3	SOFT	18.0	20	-5.053999999999992	0.6296296296296297	0	1	1	54	72
2022	16	Italian Grand Prix	VER	3	SOFT	17.666666666666668	25	0.8386666666666613	0.5660377358490566	0	1	1	53	53
2022	16	Italian Grand Prix	GAS	2	MEDIUM	26.5	35	3.409333333333329	0.0	1	1	0	53	53
2022	16	Italian Grand Prix	PER	3	MEDIUM	17.666666666666668	35	0.8273333333333284	0.2075471698113207	1	1	1	53	53
2022	16	Italian Grand Prix	ALO	1	MEDIUM	31.0	31	-0.1416666666666657	0.0	0	1	0	31	53
2022	16	Italian Grand Prix	LEC	4	SOFT	13.25	21	1.99666666666666	0.6037735849056604	0	1	1	53	53
2022	16	Italian Grand Prix	STR	2	MEDIUM	19.5	21	-2.936166666666665	0.0	1	1	0	39	53
2022	16	Italian Grand Prix	MAG	3	MEDIUM	17.333333333333332	24	-13.35588888888888	0.1153846153846153	1	1	1	52	53
2022	16	Italian Grand Prix	TSU	3	MEDIUM	17.333333333333332	28	0.265666666666668	0.0961538461538461	1	1	1	52	53
2022	16	Italian Grand Prix	ZHO	2	MEDIUM	26.5	35	3.1523333333333383	0.0	1	1	0	53	53
2022	16	Italian Grand Prix	RIC	2	MEDIUM	23.0	27	-3.7689999999999912	0.0	1	1	0	46	53
2022	16	Italian Grand Prix	OCO	2	SOFT	26.5	34	2.8848333333333542	0.3584905660377358	1	0	1	53	53
2022	16	Italian Grand Prix	NOR	3	MEDIUM	17.666666666666668	35	-7.563555555555562	0.3396226415094339	0	1	1	53	53
2022	16	Italian Grand Prix	HAM	2	MEDIUM	26.5	33	3.2889999999999944	0.3773584905660377	0	1	1	53	53
2022	16	Italian Grand Prix	DEV	2	SOFT	26.5	34	3.4420000000000144	0.3584905660377358	0	1	1	53	53
2022	16	Italian Grand Prix	MSC	2	MEDIUM	26.5	33	2.05983333333333	0.3773584905660377	0	1	1	53	53
2022	16	Italian Grand Prix	VET	1	MEDIUM	11.0	11	-2.619	0.0	0	1	0	11	53
2022	16	Italian Grand Prix	SAI	3	MEDIUM	17.666666666666668	30	-13.017333333333315	0.4339622641509434	0	1	1	53	53
2022	16	Italian Grand Prix	LAT	3	MEDIUM	17.333333333333332	32	0.3789999999999978	0.0961538461538461	1	1	1	52	53
2022	16	Italian Grand Prix	RUS	3	SOFT	17.666666666666668	24	-2.246500000000019	0.5471698113207547	1	0	1	53	53
2022	16	Italian Grand Prix	BOT	2	MEDIUM	26.0	35	19.316166666666675	0.3269230769230769	0	1	1	52	53
2022	17	Singapore Grand Prix	VER	3	INTERMEDIATE	19.666666666666668	35	-8.713166666666673	0.3220338983050847	0	1	1	59	59
2022	17	Singapore Grand Prix	GAS	2	INTERMEDIATE	29.5	33	-16.24416666666665	0.0	0	1	0	59	59
2022	17	Singapore Grand Prix	PER	2	INTERMEDIATE	29.5	35	-3.991	0.0	0	1	0	59	59
