Year,Round,Session,Driver,CleanAirAvg,DirtyAirAvg,Delta,NumCleanLaps,NumDirtyLaps
2018,8,FP2,SIR,106.0514347826087,95.97,-10.081434782608696,23,1
2018,8,FP2,HAM,102.5115,92.539,-9.972499999999997,16,1
2018,8,FP2,SAI,101.08628571428571,95.086,-6.00028571428571,21,1
2018,8,FP2,BOT,106.79650000000001,94.156,-12.640500000000003,2,1
2018,8,FP3,VET,109.051,96.756,-12.295000000000002,2,1
2018,8,FP3,GAS,118.001,98.317,-19.68400000000001,1,1
2018,8,FP3,PER,114.162,99.641,-14.521,1,1
2018,8,FP3,OCO,111.23,100.087,-11.143,1,1
2018,9,FP1,VAN,78.437375,66.698,-11.73937500000001,8,1
2018,9,FP1,RIC,78.31066666666668,65.483,-12.827666666666673,6,1
2018,9,FP1,VET,75.37825,65.18,-10.198249999999987,12,1
2018,9,FP1,RAI,71.7373076923077,65.776,-5.961307692307699,13,1
2018,9,FP1,GRO,76.16633333333333,66.028,-10.138333333333321,15,1
2018,9,FP1,ERI,80.15121428571429,66.4,-13.751214285714283,14,1
2018,9,FP1,GAS,75.00853333333333,66.394,-8.614533333333327,15,1
2018,9,FP1,PER,74.10513043478261,66.455,-7.650130434782611,23,1
2018,9,FP1,ALO,74.84611111111111,66.612,-8.234111111111119,18,1
2018,9,FP1,LEC,80.234,66.215,-14.018999999999991,11,1
2018,9,FP1,STR,76.4546923076923,66.567,-9.887692307692305,13,1
2018,9,FP1,MAG,75.11999999999999,66.404,-8.715999999999994,9,1
2018,9,FP1,HUL,76.7225,66.479,-10.243499999999997,16,1
2018,9,FP1,HAR,76.09585714285714,66.871,-9.224857142857147,21,1
2018,9,FP1,OCO,74.8667619047619,66.055,-8.811761904761894,21,1
2018,9,FP1,VER,74.51765217391304,72.858,-1.659652173913031,23,2
2018,9,FP1,KUB,73.61019047619048,67.424,-6.186190476190475,21,1
2018,9,FP1,HAM,75.15768421052633,64.839,-10.318684210526328,19,1
2018,9,FP1,SAI,78.1613,66.427,-11.73429999999999,10,1
2018,9,FP1,BOT,74.00165,64.966,-9.035650000000004,20,1
2018,10,FP1,VAN,102.79044444444445,90.416,-12.37444444444445,9,1
2018,10,FP1,RIC,96.17792307692308,88.144,-8.033923076923074,13,1
2018,10,FP1,VET,102.2821,87.998,-14.284099999999995,10,1
2018,10,FP1,RAI,102.76410000000001,88.218,-14.54610000000001,10,1
2018,10,FP1,GRO,102.22566666666667,89.352,-12.873666666666665,6,1
2018,10,FP1,ERI,103.8021,89.942,-13.860100000000003,10,1
2018,10,FP1,GAS,102.05284615384615,90.004,-12.048846153846142,13,1
2018,10,FP1,PER,117.64633333333333,89.812,-27.834333333333333,9,1
2018,10,FP1,ALO,102.87266666666666,90.322,-12.550666666666658,6,1
2018,10,FP1,LEC,105.57446153846155,90.027,-15.547461538461548,13,1
2018,10,FP1,STR,110.05575,89.878,-20.177750000000003,12,1
2018,10,FP1,MAG,103.58588888888889,90.158,-13.427888888888887,9,1
2018,10,FP1,HUL,102.24414285714286,90.701,-11.543142857142868,7,1
2018,10,FP1,HAR,104.78093333333332,90.749,-14.031933333333328,15,1
2018,10,FP1,OCO,106.44827272727274,89.815,-16.63327272727274,11,1
2018,10,FP1,VER,99.72911111111111,88.325,-11.404111111111106,9,1
2018,10,FP1,SIR,113.56242857142857,91.017,-22.545428571428573,7,1
2018,10,FP1,HAM,105.63288888888889,87.487,-18.14588888888889,9,1
2018,10,FP1,SAI,100.5720909090909,90.358,-10.2140909090909,11,1
2018,10,FP1,BOT,100.916875,87.854,-13.062875000000005,16,1
2018,10,FP2,VAN,101.7365,90.121,-11.615500000000011,16,1
2018,10,FP2,RIC,98.01027777777777,118.56299999999999,20.552722222222215,18,2
2018,10,FP2,VET,95.702,87.552,-8.149999999999991,20,1
2018,10,FP2,RAI,95.1759,88.045,-7.130899999999997,20,1
2018,10,FP2,ERI,100.84857894736842,90.046,-10.802578947368417,19,1
2018,10,FP2,GAS,108.64580000000001,89.831,-18.814800000000005,5,1
2018,10,FP2,PER,98.87,89.522,-9.347999999999999,19,1
2018,10,FP2,ALO,100.46542105263158,89.306,-11.159421052631586,19,1
2018,10,FP2,LEC,101.02673333333334,89.557,-11.469733333333338,15,1
2018,10,FP2,STR,103.11627272727273,90.069,-13.047272727272727,22,1
2018,10,FP2,MAG,102.0399,89.617,-12.422899999999998,20,1
2018,10,FP2,HUL,96.84389999999999,89.354,-7.489899999999992,20,1
2018,10,FP2,HAR,101.66639130434781,90.404,-11.262391304347815,23,1
2018,10,FP2,OCO,96.90495,89.467,-7.437950000000001,20,1
2018,10,FP2,SIR,99.58331818181819,90.103,-9.480318181818191,22,1
2018,10,FP2,HAM,100.91275,87.739,-13.173749999999998,20,1
