Driver	LapNumber	Position	round	year
OCO	15.0	13.0	1	2023
OCO	16.0	19.0	1	2023
OCO	17.0	19.0	1	2023
OCO	18.0	18.0	1	2023
OCO	19.0	18.0	1	2023
OCO	20.0	18.0	1	2023
OCO	21.0	18.0	1	2023
OCO	22.0	18.0	1	2023
OCO	23.0	19.0	1	2023
OCO	24.0	19.0	1	2023
OCO	25.0	19.0	1	2023
OCO	26.0	19.0	1	2023
OCO	27.0	18.0	1	2023
OCO	28.0	17.0	1	2023
OCO	29.0	17.0	1	2023
OCO	30.0	16.0	1	2023
OCO	31.0	16.0	1	2023
OCO	32.0	18.0	1	2023
OCO	33.0	19.0	1	2023
OCO	34.0	19.0	1	2023
OCO	35.0	19.0	1	2023
OCO	36.0	19.0	1	2023
OCO	37.0	19.0	1	2023
OCO	38.0	18.0	1	2023
OCO	39.0	18.0	1	2023
OCO	40.0	17.0	1	2023
OCO	41.0	17.0	1	2023
NOR	1.0	10.0	1	2023
NOR	2.0	10.0	1	2023
NOR	3.0	10.0	1	2023
NOR	4.0	12.0	1	2023
NOR	5.0	12.0	1	2023
NOR	6.0	12.0	1	2023
NOR	7.0	12.0	1	2023
NOR	8.0	12.0	1	2023
NOR	9.0	12.0	1	2023
NOR	10.0	13.0	1	2023
NOR	11.0	20.0	1	2023
NOR	12.0	18.0	1	2023
NOR	13.0	17.0	1	2023
NOR	14.0	16.0	1	2023
NOR	15.0	16.0	1	2023
NOR	16.0	14.0	1	2023
NOR	17.0	15.0	1	2023
NOR	18.0	19.0	1	2023
NOR	19.0	19.0	1	2023
NOR	20.0	19.0	1	2023
NOR	21.0	19.0	1	2023
NOR	22.0	19.0	1	2023
NOR	23.0	18.0	1	2023
NOR	24.0	18.0	1	2023
NOR	25.0	18.0	1	2023
NOR	26.0	18.0	1	2023
NOR	27.0	17.0	1	2023
NOR	28.0	19.0	1	2023
NOR	29.0	19.0	1	2023
NOR	30.0	19.0	1	2023
NOR	31.0	19.0	1	2023
NOR	32.0	19.0	1	2023
NOR	33.0	18.0	1	2023
NOR	34.0	18.0	1	2023
NOR	35.0	18.0	1	2023
NOR	36.0	18.0	1	2023
NOR	37.0	18.0	1	2023
NOR	38.0	19.0	1	2023
NOR	39.0	19.0	1	2023
NOR	40.0	18.0	1	2023
NOR	41.0	18.0	1	2023
NOR	42.0	17.0	1	2023
NOR	43.0	17.0	1	2023
NOR	44.0	17.0	1	2023
NOR	45.0	17.0	1	2023
NOR	46.0	17.0	1	2023
NOR	47.0	17.0	1	2023
NOR	48.0	17.0	1	2023
NOR	49.0	17.0	1	2023
NOR	50.0	17.0	1	2023
NOR	51.0	17.0	1	2023
NOR	52.0	17.0	1	2023
NOR	53.0	17.0	1	2023
NOR	54.0	17.0	1	2023
NOR	55.0	17.0	1	2023
HAM	1.0	5.0	1	2023
HAM	2.0	5.0	1	2023
HAM	3.0	5.0	1	2023
HAM	4.0	5.0	1	2023
HAM	5.0	5.0	1	2023
HAM	6.0	5.0	1	2023
HAM	7.0	5.0	1	2023
HAM	8.0	5.0	1	2023
HAM	9.0	5.0	1	2023
HAM	10.0	5.0	1	2023
HAM	11.0	5.0	1	2023
HAM	12.0	7.0	1	2023
HAM	13.0	8.0	1	2023
HAM	14.0	7.0	1	2023
HAM	15.0	6.0	1	2023
HAM	16.0	5.0	1	2023
HAM	17.0	5.0	1	2023
HAM	18.0	5.0	1	2023
HAM	19.0	5.0	1	2023
HAM	20.0	5.0	1	2023
HAM	21.0	5.0	1	2023
HAM	22.0	5.0	1	2023
HAM	23.0	5.0	1	2023
HAM	24.0	5.0	1	2023
HAM	25.0	5.0	1	2023
HAM	26.0	5.0	1	2023
HAM	27.0	5.0	1	2023
HAM	28.0	5.0	1	2023
HAM	29.0	5.0	1	2023
HAM	30.0	6.0	1	2023
HAM	31.0	7.0	1	2023
HAM	32.0	6.0	1	2023
HAM	33.0	6.0	1	2023
HAM	34.0	6.0	1	2023
HAM	35.0	5.0	1	2023
HAM	36.0	5.0	1	2023
HAM	37.0	5.0	1	2023
HAM	38.0	6.0	1	2023
HAM	39.0	6.0	1	2023
HAM	40.0	5.0	1	2023
HAM	41.0	5.0	1	2023
HAM	42.0	5.0	1	2023
HAM	43.0	5.0	1	2023
HAM	44.0	5.0	1	2023
HAM	45.0	5.0	1	2023
HAM	46.0	5.0	1	2023
HAM	47.0	5.0	1	2023
HAM	48.0	5.0	1	2023
HAM	49.0	5.0	1	2023
HAM	50.0	5.0	1	2023
HAM	51.0	5.0	1	2023
HAM	52.0	5.0	1	2023
HAM	53.0	5.0	1	2023
HAM	54.0	5.0	1	2023
HAM	55.0	5.0	1	2023
HAM	56.0	5.0	1	2023
HAM	57.0	5.0	1	2023
SAI	1.0	4.0	1	2023
SAI	2.0	4.0	1	2023
SAI	3.0	4.0	1	2023
SAI	4.0	4.0	1	2023
SAI	5.0	4.0	1	2023
SAI	6.0	4.0	1	2023
SAI	7.0	4.0	1	2023
SAI	8.0	4.0	1	2023
SAI	9.0	4.0	1	2023
SAI	10.0	4.0	1	2023
SAI	11.0	4.0	1	2023
SAI	12.0	4.0	1	2023
SAI	13.0	4.0	1	2023
SAI	14.0	6.0	1	2023
SAI	15.0	5.0	1	2023
SAI	16.0	4.0	1	2023
SAI	17.0	4.0	1	2023
SAI	18.0	4.0	1	2023
SAI	19.0	4.0	1	2023
SAI	20.0	4.0	1	2023
SAI	21.0	4.0	1	2023
SAI	22.0	4.0	1	2023
SAI	23.0	4.0	1	2023
SAI	24.0	4.0	1	2023
SAI	25.0	4.0	1	2023
SAI	26.0	4.0	1	2023
SAI	27.0	4.0	1	2023
SAI	28.0	4.0	1	2023
SAI	29.0	4.0	1	2023
SAI	30.0	4.0	1	2023
SAI	31.0	4.0	1	2023
SAI	32.0	5.0	1	2023
SAI	33.0	5.0	1	2023
SAI	34.0	5.0	1	2023
SAI	35.0	4.0	1	2023
SAI	36.0	4.0	1	2023
SAI	37.0	4.0	1	2023
SAI	38.0	4.0	1	2023
SAI	39.0	4.0	1	2023
SAI	40.0	3.0	1	2023
SAI	41.0	3.0	1	2023
SAI	42.0	3.0	1	2023
SAI	43.0	3.0	1	2023
SAI	44.0	3.0	1	2023
SAI	45.0	4.0	1	2023
SAI	46.0	4.0	1	2023
SAI	47.0	4.0	1	2023
SAI	48.0	4.0	1	2023
SAI	49.0	4.0	1	2023
SAI	50.0	4.0	1	2023
SAI	51.0	4.0	1	2023
SAI	52.0	4.0	1	2023
SAI	53.0	4.0	1	2023
SAI	54.0	4.0	1	2023
SAI	55.0	4.0	1	2023
SAI	56.0	4.0	1	2023
SAI	57.0	4.0	1	2023
RUS	1.0	6.0	1	2023
RUS	2.0	6.0	1	2023
RUS	3.0	6.0	1	2023
RUS	4.0	6.0	1	2023
RUS	5.0	6.0	1	2023
RUS	6.0	6.0	1	2023
RUS	7.0	6.0	1	2023
RUS	8.0	6.0	1	2023
RUS	9.0	6.0	1	2023
RUS	10.0	6.0	1	2023
RUS	11.0	6.0	1	2023
RUS	12.0	5.0	1	2023
RUS	13.0	7.0	1	2023
RUS	14.0	10.0	1	2023
RUS	15.0	9.0	1	2023
RUS	16.0	8.0	1	2023
RUS	17.0	8.0	1	2023
RUS	18.0	7.0	1	2023
RUS	19.0	7.0	1	2023
RUS	20.0	7.0	1	2023
RUS	21.0	7.0	1	2023
RUS	22.0	7.0	1	2023
RUS	23.0	7.0	1	2023
RUS	24.0	7.0	1	2023
RUS	25.0	7.0	1	2023
RUS	26.0	7.0	1	2023
RUS	27.0	7.0	1	2023
RUS	28.0	7.0	1	2023
RUS	29.0	7.0	1	2023
RUS	30.0	7.0	1	2023
RUS	31.0	6.0	1	2023
RUS	32.0	8.0	1	2023
RUS	33.0	8.0	1	2023
RUS	34.0	8.0	1	2023
RUS	35.0	8.0	1	2023
RUS	36.0	8.0	1	2023
RUS	37.0	8.0	1	2023
RUS	38.0	8.0	1	2023
RUS	39.0	8.0	1	2023
RUS	40.0	7.0	1	2023
RUS	41.0	7.0	1	2023
RUS	42.0	7.0	1	2023
RUS	43.0	7.0	1	2023
RUS	44.0	7.0	1	2023
RUS	45.0	7.0	1	2023
RUS	46.0	7.0	1	2023
RUS	47.0	7.0	1	2023
RUS	48.0	7.0	1	2023
RUS	49.0	7.0	1	2023
RUS	50.0	7.0	1	2023
RUS	51.0	7.0	1	2023
RUS	52.0	7.0	1	2023
RUS	53.0	7.0	1	2023
RUS	54.0	7.0	1	2023
RUS	55.0	7.0	1	2023
RUS	56.0	7.0	1	2023
RUS	57.0	7.0	1	2023
BOT	1.0	8.0	1	2023
BOT	2.0	8.0	1	2023
BOT	3.0	8.0	1	2023
BOT	4.0	8.0	1	2023
BOT	5.0	9.0	1	2023
BOT	6.0	9.0	1	2023
BOT	7.0	9.0	1	2023
BOT	8.0	9.0	1	2023
BOT	9.0	9.0	1	2023
BOT	10.0	9.0	1	2023
BOT	11.0	9.0	1	2023
BOT	12.0	14.0	1	2023
BOT	13.0	10.0	1	2023
BOT	14.0	8.0	1	2023
BOT	15.0	7.0	1	2023
BOT	16.0	6.0	1	2023
BOT	17.0	7.0	1	2023
BOT	18.0	8.0	1	2023
BOT	19.0	8.0	1	2023
BOT	20.0	9.0	1	2023
BOT	21.0	9.0	1	2023
BOT	22.0	9.0	1	2023
BOT	23.0	9.0	1	2023
BOT	24.0	9.0	1	2023
BOT	25.0	9.0	1	2023
BOT	26.0	9.0	1	2023
BOT	27.0	9.0	1	2023
BOT	28.0	9.0	1	2023
BOT	29.0	9.0	1	2023
BOT	30.0	11.0	1	2023
BOT	31.0	10.0	1	2023
BOT	32.0	9.0	1	2023
BOT	33.0	9.0	1	2023
BOT	34.0	9.0	1	2023
BOT	35.0	9.0	1	2023
BOT	36.0	9.0	1	2023
BOT	37.0	9.0	1	2023
BOT	38.0	9.0	1	2023
BOT	39.0	9.0	1	2023
BOT	40.0	8.0	1	2023
BOT	41.0	8.0	1	2023
BOT	42.0	8.0	1	2023
BOT	43.0	8.0	1	2023
BOT	44.0	8.0	1	2023
BOT	45.0	8.0	1	2023
BOT	46.0	8.0	1	2023
BOT	47.0	8.0	1	2023
BOT	48.0	8.0	1	2023
BOT	49.0	8.0	1	2023
BOT	50.0	8.0	1	2023
BOT	51.0	8.0	1	2023
BOT	52.0	8.0	1	2023
BOT	53.0	8.0	1	2023
BOT	54.0	8.0	1	2023
BOT	55.0	8.0	1	2023
BOT	56.0	8.0	1	2023
BOT	57.0	8.0	1	2023
PIA	1.0	16.0	1	2023
PIA	2.0	16.0	1	2023
PIA	3.0	16.0	1	2023
PIA	4.0	16.0	1	2023
PIA	5.0	16.0	1	2023
PIA	6.0	16.0	1	2023
PIA	7.0	16.0	1	2023
PIA	8.0	16.0	1	2023
PIA	9.0	16.0	1	2023
PIA	10.0	16.0	1	2023
PIA	11.0	13.0	1	2023
PIA	12.0	11.0	1	2023
PIA	13.0	16.0	1	2023
VER	1.0	13.0	2	2023
VER	2.0	13.0	2	2023
VER	3.0	13.0	2	2023
VER	4.0	12.0	2	2023
VER	5.0	11.0	2	2023
VER	6.0	11.0	2	2023
VER	7.0	11.0	2	2023
VER	8.0	10.0	2	2023
VER	9.0	9.0	2	2023
VER	10.0	9.0	2	2023
VER	11.0	9.0	2	2023
VER	12.0	8.0	2	2023
VER	13.0	8.0	2	2023
VER	14.0	6.0	2	2023
VER	15.0	6.0	2	2023
VER	16.0	4.0	2	2023
VER	17.0	4.0	2	2023
VER	18.0	4.0	2	2023
VER	19.0	4.0	2	2023
VER	20.0	4.0	2	2023
VER	21.0	4.0	2	2023
VER	22.0	4.0	2	2023
VER	23.0	3.0	2	2023
VER	24.0	3.0	2	2023
VER	25.0	2.0	2	2023
VER	26.0	2.0	2	2023
VER	27.0	2.0	2	2023
VER	28.0	2.0	2	2023
VER	29.0	2.0	2	2023
VER	30.0	2.0	2	2023
VER	31.0	2.0	2	2023
VER	32.0	2.0	2	2023
VER	33.0	2.0	2	2023
VER	34.0	2.0	2	2023
VER	35.0	2.0	2	2023
VER	36.0	2.0	2	2023
VER	37.0	2.0	2	2023
VER	38.0	2.0	2	2023
VER	39.0	2.0	2	2023
VER	40.0	2.0	2	2023
VER	41.0	2.0	2	2023
VER	42.0	2.0	2	2023
VER	43.0	2.0	2	2023
VER	44.0	2.0	2	2023
VER	45.0	2.0	2	2023
VER	46.0	2.0	2	2023
VER	47.0	2.0	2	2023
VER	48.0	2.0	2	2023
VER	49.0	2.0	2	2023
VER	50.0	2.0	2	2023
GAS	1.0	8.0	2	2023
GAS	2.0	8.0	2	2023
GAS	3.0	8.0	2	2023
GAS	4.0	8.0	2	2023
GAS	5.0	8.0	2	2023
GAS	6.0	8.0	2	2023
GAS	7.0	9.0	2	2023
GAS	8.0	9.0	2	2023
GAS	9.0	10.0	2	2023
GAS	10.0	10.0	2	2023
GAS	11.0	10.0	2	2023
GAS	12.0	10.0	2	2023
GAS	13.0	10.0	2	2023
GAS	14.0	9.0	2	2023
GAS	15.0	14.0	2	2023
GAS	16.0	14.0	2	2023
GAS	17.0	13.0	2	2023
GAS	18.0	11.0	2	2023
GAS	19.0	10.0	2	2023
GAS	20.0	10.0	2	2023
GAS	21.0	10.0	2	2023
GAS	22.0	10.0	2	2023
GAS	23.0	10.0	2	2023
GAS	24.0	10.0	2	2023
GAS	25.0	9.0	2	2023
GAS	26.0	9.0	2	2023
GAS	27.0	9.0	2	2023
GAS	28.0	9.0	2	2023
GAS	29.0	9.0	2	2023
GAS	30.0	9.0	2	2023
GAS	31.0	9.0	2	2023
GAS	32.0	9.0	2	2023
GAS	33.0	9.0	2	2023
GAS	34.0	9.0	2	2023
GAS	35.0	9.0	2	2023
GAS	36.0	9.0	2	2023
GAS	37.0	9.0	2	2023
GAS	38.0	9.0	2	2023
GAS	39.0	9.0	2	2023
GAS	40.0	9.0	2	2023
GAS	41.0	9.0	2	2023
GAS	42.0	9.0	2	2023
GAS	43.0	9.0	2	2023
GAS	44.0	9.0	2	2023
GAS	45.0	9.0	2	2023
GAS	46.0	9.0	2	2023
GAS	47.0	9.0	2	2023
GAS	48.0	9.0	2	2023
GAS	49.0	9.0	2	2023
GAS	50.0	9.0	2	2023
PER	1.0	2.0	2	2023
PER	2.0	2.0	2	2023
PER	3.0	2.0	2	2023
PER	4.0	1.0	2	2023
PER	5.0	1.0	2	2023
PER	6.0	1.0	2	2023
PER	7.0	1.0	2	2023
PER	8.0	1.0	2	2023
PER	9.0	1.0	2	2023
PER	10.0	1.0	2	2023
PER	11.0	1.0	2	2023
PER	12.0	1.0	2	2023
PER	13.0	1.0	2	2023
PER	14.0	1.0	2	2023
PER	15.0	1.0	2	2023
PER	16.0	1.0	2	2023
PER	17.0	1.0	2	2023
PER	18.0	1.0	2	2023
PER	19.0	1.0	2	2023
PER	20.0	1.0	2	2023
PER	21.0	1.0	2	2023
PER	22.0	1.0	2	2023
PER	23.0	1.0	2	2023
PER	24.0	1.0	2	2023
PER	25.0	1.0	2	2023
PER	26.0	1.0	2	2023
PER	27.0	1.0	2	2023
PER	28.0	1.0	2	2023
PER	29.0	1.0	2	2023
PER	30.0	1.0	2	2023
PER	31.0	1.0	2	2023
PER	32.0	1.0	2	2023
PER	33.0	1.0	2	2023
PER	34.0	1.0	2	2023
PER	35.0	1.0	2	2023
PER	36.0	1.0	2	2023
PER	37.0	1.0	2	2023
PER	38.0	1.0	2	2023
PER	39.0	1.0	2	2023
PER	40.0	1.0	2	2023
PER	41.0	1.0	2	2023
PER	42.0	1.0	2	2023
PER	43.0	1.0	2	2023
PER	44.0	1.0	2	2023
PER	45.0	1.0	2	2023
PER	46.0	1.0	2	2023
PER	47.0	1.0	2	2023
PER	48.0	1.0	2	2023
PER	49.0	1.0	2	2023
PER	50.0	1.0	2	2023
ALO	1.0	1.0	2	2023
ALO	2.0	1.0	2	2023
ALO	3.0	1.0	2	2023
ALO	4.0	2.0	2	2023
ALO	5.0	2.0	2	2023
ALO	6.0	2.0	2	2023
ALO	7.0	2.0	2	2023
ALO	8.0	2.0	2	2023
ALO	9.0	2.0	2	2023
ALO	10.0	2.0	2	2023
ALO	11.0	2.0	2	2023
ALO	12.0	2.0	2	2023
ALO	13.0	2.0	2	2023
ALO	14.0	2.0	2	2023
ALO	15.0	2.0	2	2023
ALO	16.0	2.0	2	2023
ALO	17.0	2.0	2	2023
ALO	18.0	2.0	2	2023
ALO	19.0	2.0	2	2023
ALO	20.0	2.0	2	2023
ALO	21.0	2.0	2	2023
ALO	22.0	2.0	2	2023
ALO	23.0	2.0	2	2023
ALO	24.0	2.0	2	2023
ALO	25.0	3.0	2	2023
ALO	26.0	3.0	2	2023
ALO	27.0	3.0	2	2023
ALO	28.0	3.0	2	2023
ALO	29.0	3.0	2	2023
ALO	30.0	3.0	2	2023
ALO	31.0	3.0	2	2023
ALO	32.0	3.0	2	2023
ALO	33.0	3.0	2	2023
ALO	34.0	3.0	2	2023
ALO	35.0	3.0	2	2023
ALO	36.0	3.0	2	2023
ALO	37.0	3.0	2	2023
ALO	38.0	3.0	2	2023
ALO	39.0	3.0	2	2023
ALO	40.0	3.0	2	2023
ALO	41.0	3.0	2	2023
ALO	42.0	3.0	2	2023
ALO	43.0	3.0	2	2023
ALO	44.0	3.0	2	2023
ALO	45.0	3.0	2	2023
ALO	46.0	3.0	2	2023
ALO	47.0	3.0	2	2023
ALO	48.0	3.0	2	2023
ALO	49.0	3.0	2	2023
ALO	50.0	3.0	2	2023
LEC	1.0	9.0	2	2023
LEC	2.0	9.0	2	2023
LEC	3.0	9.0	2	2023
LEC	4.0	9.0	2	2023
LEC	5.0	9.0	2	2023
LEC	6.0	9.0	2	2023
LEC	7.0	8.0	2	2023
LEC	8.0	8.0	2	2023
LEC	9.0	7.0	2	2023
LEC	10.0	7.0	2	2023
LEC	11.0	7.0	2	2023
LEC	12.0	7.0	2	2023
LEC	13.0	6.0	2	2023
LEC	14.0	5.0	2	2023
LEC	15.0	5.0	2	2023
LEC	16.0	5.0	2	2023
LEC	17.0	8.0	2	2023
LEC	18.0	7.0	2	2023
LEC	19.0	7.0	2	2023
LEC	20.0	7.0	2	2023
LEC	21.0	7.0	2	2023
LEC	22.0	7.0	2	2023
LEC	23.0	7.0	2	2023
LEC	24.0	7.0	2	2023
LEC	25.0	7.0	2	2023
LEC	26.0	7.0	2	2023
LEC	27.0	7.0	2	2023
LEC	28.0	7.0	2	2023
LEC	29.0	7.0	2	2023
LEC	30.0	7.0	2	2023
LEC	31.0	7.0	2	2023
LEC	32.0	7.0	2	2023
LEC	33.0	7.0	2	2023
LEC	34.0	7.0	2	2023
LEC	35.0	7.0	2	2023
LEC	36.0	7.0	2	2023
LEC	37.0	7.0	2	2023
LEC	38.0	7.0	2	2023
LEC	39.0	7.0	2	2023
LEC	40.0	7.0	2	2023
LEC	41.0	7.0	2	2023
LEC	42.0	7.0	2	2023
LEC	43.0	7.0	2	2023
LEC	44.0	7.0	2	2023
LEC	45.0	7.0	2	2023
LEC	46.0	7.0	2	2023
LEC	47.0	7.0	2	2023
LEC	48.0	7.0	2	2023
LEC	49.0	7.0	2	2023
LEC	50.0	7.0	2	2023
STR	1.0	4.0	2	2023
STR	2.0	4.0	2	2023
STR	3.0	4.0	2	2023
STR	4.0	4.0	2	2023
STR	5.0	4.0	2	2023
STR	6.0	4.0	2	2023
STR	7.0	4.0	2	2023
STR	8.0	4.0	2	2023
STR	9.0	4.0	2	2023
STR	10.0	4.0	2	2023
STR	11.0	4.0	2	2023
STR	12.0	4.0	2	2023
STR	13.0	5.0	2	2023
STR	14.0	11.0	2	2023
STR	15.0	10.0	2	2023
STR	16.0	10.0	2	2023
STR	17.0		2	2023
SAR	1.0	20.0	2	2023
SAR	2.0	17.0	2	2023
SAR	3.0	17.0	2	2023
SAR	4.0	17.0	2	2023
SAR	5.0	17.0	2	2023
SAR	6.0	17.0	2	2023
SAR	7.0	17.0	2	2023
SAR	8.0	18.0	2	2023
SAR	9.0	16.0	2	2023
SAR	10.0	16.0	2	2023
SAR	11.0	16.0	2	2023
SAR	12.0	14.0	2	2023
SAR	13.0	14.0	2	2023
SAR	14.0	14.0	2	2023
SAR	15.0	13.0	2	2023
SAR	16.0	13.0	2	2023
SAR	17.0	10.0	2	2023
SAR	18.0	10.0	2	2023
SAR	19.0	15.0	2	2023
SAR	20.0	15.0	2	2023
SAR	21.0	14.0	2	2023
SAR	22.0	14.0	2	2023
SAR	23.0	14.0	2	2023
SAR	24.0	14.0	2	2023
SAR	25.0	14.0	2	2023
SAR	26.0	13.0	2	2023
SAR	27.0	13.0	2	2023
SAR	28.0	13.0	2	2023
SAR	29.0	13.0	2	2023
SAR	30.0	13.0	2	2023
SAR	31.0	13.0	2	2023
SAR	32.0	13.0	2	2023
SAR	33.0	13.0	2	2023
SAR	34.0	13.0	2	2023
SAR	35.0	13.0	2	2023
SAR	36.0	13.0	2	2023
SAR	37.0	13.0	2	2023
SAR	38.0	14.0	2	2023
SAR	39.0	14.0	2	2023
SAR	40.0	14.0	2	2023
SAR	41.0	16.0	2	2023
SAR	42.0	15.0	2	2023
SAR	43.0	15.0	2	2023
SAR	44.0	15.0	2	2023
SAR	45.0	15.0	2	2023
SAR	46.0	15.0	2	2023
SAR	47.0	15.0	2	2023
SAR	48.0	15.0	2	2023
SAR	49.0	15.0	2	2023
SAR	50.0	16.0	2	2023
MAG	1.0	11.0	2	2023
MAG	2.0	11.0	2	2023
MAG	3.0	11.0	2	2023
MAG	4.0	11.0	2	2023
MAG	5.0	12.0	2	2023
MAG	6.0	13.0	2	2023
MAG	7.0	13.0	2	2023
MAG	8.0	14.0	2	2023
MAG	9.0	18.0	2	2023
MAG	10.0	17.0	2	2023
MAG	11.0	17.0	2	2023
MAG	12.0	15.0	2	2023
MAG	13.0	15.0	2	2023
MAG	14.0	15.0	2	2023
MAG	15.0	15.0	2	2023
MAG	16.0	15.0	2	2023
MAG	17.0	14.0	2	2023
MAG	18.0	12.0	2	2023
MAG	19.0	11.0	2	2023
MAG	20.0	11.0	2	2023
MAG	21.0	11.0	2	2023
MAG	22.0	11.0	2	2023
MAG	23.0	11.0	2	2023
MAG	24.0	11.0	2	2023
MAG	25.0	11.0	2	2023
MAG	26.0	11.0	2	2023
MAG	27.0	11.0	2	2023
MAG	28.0	11.0	2	2023
MAG	29.0	11.0	2	2023
MAG	30.0	11.0	2	2023
MAG	31.0	11.0	2	2023
MAG	32.0	11.0	2	2023
MAG	33.0	11.0	2	2023
MAG	34.0	11.0	2	2023
MAG	35.0	11.0	2	2023
MAG	36.0	11.0	2	2023
MAG	37.0	11.0	2	2023
MAG	38.0	11.0	2	2023
MAG	39.0	11.0	2	2023
MAG	40.0	11.0	2	2023
MAG	41.0	11.0	2	2023
MAG	42.0	11.0	2	2023
MAG	43.0	11.0	2	2023
MAG	44.0	11.0	2	2023
MAG	45.0	10.0	2	2023
MAG	46.0	10.0	2	2023
MAG	47.0	10.0	2	2023
MAG	48.0	10.0	2	2023
MAG	49.0	10.0	2	2023
MAG	50.0	10.0	2	2023
DEV	1.0	18.0	2	2023
DEV	2.0	18.0	2	2023
DEV	3.0	18.0	2	2023
DEV	4.0	18.0	2	2023
DEV	5.0	18.0	2	2023
DEV	6.0	18.0	2	2023
DEV	7.0	18.0	2	2023
DEV	8.0	17.0	2	2023
DEV	9.0	15.0	2	2023
DEV	10.0	15.0	2	2023
DEV	11.0	15.0	2	2023
DEV	12.0	13.0	2	2023
DEV	13.0	13.0	2	2023
DEV	14.0	13.0	2	2023
DEV	15.0	12.0	2	2023
DEV	16.0	12.0	2	2023
DEV	17.0	11.0	2	2023
DEV	18.0	16.0	2	2023
DEV	19.0	14.0	2	2023
DEV	20.0	14.0	2	2023
DEV	21.0	15.0	2	2023
DEV	22.0	15.0	2	2023
DEV	23.0	16.0	2	2023
DEV	24.0	16.0	2	2023
DEV	25.0	16.0	2	2023
DEV	26.0	16.0	2	2023
DEV	27.0	15.0	2	2023
DEV	28.0	15.0	2	2023
DEV	29.0	15.0	2	2023
DEV	30.0	15.0	2	2023
DEV	31.0	15.0	2	2023
DEV	32.0	15.0	2	2023
DEV	33.0	15.0	2	2023
DEV	34.0	15.0	2	2023
DEV	35.0	15.0	2	2023
DEV	36.0	15.0	2	2023
DEV	37.0	15.0	2	2023
DEV	38.0	15.0	2	2023
DEV	39.0	15.0	2	2023
DEV	40.0	15.0	2	2023
DEV	41.0	14.0	2	2023
DEV	42.0	14.0	2	2023
DEV	43.0	14.0	2	2023
DEV	44.0	14.0	2	2023
DEV	45.0	14.0	2	2023
DEV	46.0	14.0	2	2023
DEV	47.0	14.0	2	2023
DEV	48.0	14.0	2	2023
DEV	49.0	14.0	2	2023
DEV	50.0	14.0	2	2023
TSU	1.0	14.0	2	2023
TSU	2.0	14.0	2	2023
TSU	3.0	14.0	2	2023
TSU	4.0	14.0	2	2023
TSU	5.0	14.0	2	2023
TSU	6.0	14.0	2	2023
TSU	7.0	14.0	2	2023
TSU	8.0	13.0	2	2023
TSU	9.0	13.0	2	2023
TSU	10.0	13.0	2	2023
TSU	11.0	12.0	2	2023
TSU	12.0	11.0	2	2023
TSU	13.0	11.0	2	2023
TSU	14.0	10.0	2	2023
TSU	15.0	9.0	2	2023
TSU	16.0	8.0	2	2023
TSU	17.0	6.0	2	2023
TSU	18.0	8.0	2	2023
TSU	19.0	8.0	2	2023
TSU	20.0	8.0	2	2023
TSU	21.0	8.0	2	2023
TSU	22.0	8.0	2	2023
TSU	23.0	8.0	2	2023
TSU	24.0	9.0	2	2023
TSU	25.0	10.0	2	2023
TSU	26.0	10.0	2	2023
TSU	27.0	10.0	2	2023
TSU	28.0	10.0	2	2023
TSU	29.0	10.0	2	2023
TSU	30.0	10.0	2	2023
TSU	31.0	10.0	2	2023
TSU	32.0	10.0	2	2023
TSU	33.0	10.0	2	2023
TSU	34.0	10.0	2	2023
TSU	35.0	10.0	2	2023
TSU	36.0	10.0	2	2023
TSU	37.0	10.0	2	2023
TSU	38.0	10.0	2	2023
TSU	39.0	10.0	2	2023
TSU	40.0	10.0	2	2023
TSU	41.0	10.0	2	2023
TSU	42.0	10.0	2	2023
TSU	43.0	10.0	2	2023
TSU	44.0	10.0	2	2023
TSU	45.0	11.0	2	2023
TSU	46.0	11.0	2	2023
TSU	47.0	11.0	2	2023
TSU	48.0	11.0	2	2023
TSU	49.0	11.0	2	2023
TSU	50.0	11.0	2	2023
ALB	1.0	16.0	2	2023
ALB	2.0	16.0	2	2023
ALB	3.0	16.0	2	2023
ALB	4.0	16.0	2	2023
ALB	5.0	16.0	2	2023
ALB	6.0	16.0	2	2023
ALB	7.0	16.0	2	2023
ALB	8.0	15.0	2	2023
ALB	9.0	14.0	2	2023
ALB	10.0	14.0	2	2023
ALB	11.0	14.0	2	2023
ALB	12.0	12.0	2	2023
ALB	13.0	12.0	2	2023
ALB	14.0	12.0	2	2023
ALB	15.0	11.0	2	2023
ALB	16.0	11.0	2	2023
ALB	17.0	9.0	2	2023
ALB	18.0	13.0	2	2023
ALB	19.0	12.0	2	2023
ALB	20.0	12.0	2	2023
ALB	21.0	13.0	2	2023
ALB	22.0	13.0	2	2023
ALB	23.0	13.0	2	2023
ALB	24.0	13.0	2	2023
ALB	25.0	13.0	2	2023
ALB	26.0	15.0	2	2023
ALB	27.0	19.0	2	2023
ZHO	1.0	10.0	2	2023
ZHO	2.0	10.0	2	2023
ZHO	3.0	10.0	2	2023
ZHO	4.0	10.0	2	2023
ZHO	5.0	10.0	2	2023
ZHO	6.0	10.0	2	2023
ZHO	7.0	10.0	2	2023
ZHO	8.0	11.0	2	2023
ZHO	9.0	11.0	2	2023
ZHO	10.0	11.0	2	2023
ZHO	11.0	11.0	2	2023
